tweet_id	tweet_text	class_label	text_length
1296102923869531904	الصين تسرع اجراءاتها وتعلن ان اللقاح ضد الكورونا COVID-19 سيكون متوفرا بعد اكمال المرحلة الثالثة phase III في شهر ديسمبر هذا العام وسيكون بحقنتين و بسعر 144 دولار كاملاً، وسيفر مناعة سنتين. د. حيدر سلمان	No	227
1366447955050442752	#جامعة_الجوف توقع اتفاقية مع وزارة الصحة لإنشاء مركز تقديم لقاحات فيروس كورونا (كوفيد - 19). #نتعاون_مانتهاون #لقاحك_أمانك #علاقة_الجامعة_بالمجتمع	No	194
1293190433087119104	بوتينلن تسجيل بلاده أول لقاح ضد كورونا في العالم وقال في اجتماع مع أعضاء الحكومة عبر تقنية "فيديو كونفرنس"، إنّ وزارة الصحة سجلت صباح الثلاثاء أول لقاح في العالم ضد فيروس كورونا، بعد اجتيازه جم الاختبارات اللازمة، حسب ما نقلت قناة "روسيا اليوم"	Yes	273
1293230705602895872	أول لقاح لفيروس #كورونا "سبوتنيك V" #هلا_أخبار #فيروس_كورونا #روسيا	Yes	91
1291695430582099968	#روسيا تعلن تسجيل أول لقاح لفيروس #كورونا في العالم الأسبوع المقبل	No	90
1290935347426340864	وزارة الصحة الروسية تعلن نجاح تجاربها السريرية على لقاح ضد فيروس كورونا	No	95
1293267060483592192	 اللقاح الروسي لم يخضع للمرحلة الثانية، وهي التجارب على الحيوان  والآن يتم تجربته على الإنسان، ولا أعلم كيف تم الإعلان عنه بأنه لقاح "آمن" ل #كورونا #كوفيد_19	Yes	183
1290603462653337600	1 فيما يخص لقاح الكورونا COVID-19  اربع شركات اعلنت انها في المرحلة الثالثة التي تعتبر متقدمة "استرازينيكا، سينوفارم، موديرنا وشركة صينية رابعة"، وهناك شركات اخرى كثيرة لم تصل لهذه المستويات.  مع التقدم السر نتوقع طرح اللقاح في الربع الاول من عام 2021 وهو زمن قياسي نسبيا	Yes	297
1293112041566343168	بوتين: روسيا تطور أول لقاح يوفر مناعة مستدامة ضد #فيروس_كورونا	Yes	110
1288406954679861248	سانوفي وغلاكسو سميث كلاين تعدان بريطانيا بستين مليون جرعة لقاح محتمل ضد #كورونا #جريدة_الراية | #لأجل_قطر_كلنا_في_البيت	No	143
1297155229851557888	#دولي 50 مليون جرعة.. اتفاق بين إندونيسيا وسينوفاك الصينية للحصول على لقاح كورونا . السبت (22 أغسطس 2020) . وقعت إندونيسيا اتفاقاً مع شركة "سينوفاك بايوتك" الصينية للحصول على 50 مليون جرعة من لقاح فيروس كورونا 	No	234
1299033955191140352	#الأردن يبدأ تجارب سريرية لاختبار لقاح "صيني" ضد #فيروس_كورونا	No	86
1256361606474326016	 برغم أن الأرقام الأولية تشير إلى أن أقل من 1% مو سكان الكرة الأرضية أصيبوا ب #فيروس_كورونا..يحذر الخبراء من موجة تفشي كبيرة في الخريف والشتاء وحتى في عام في عام 2021! ل #جائحة_كورونا #Covid_19  إذا تم تخفيف القيود ووقف التباعد الجسدي وعدم اكتشاف لقاح أو دواء للجائحة! لا نتسرع	Yes	301
1299467341198233600	أفضل لقاح ضد فيروس كورونا هو تحسين الصحة الأيضية(مقاومة الانسولين)	Yes	90
1247780798800883712	ألفا وفاة بكورونا في أمريكا.. وروسيا تستعد لتجريب لقاح جديد تخطي الحجب: للمزيد: #مباشر #كورونا	Yes	142
1367528288751677440	محافظ كفر الشيخ: إقبال من كبار السن وأصحاب الأمراض المزمنة لتلقي لقاح كورونا |فيديو وصور	Yes	112
1293930308660649984	الجدل مستمر حول لقاح #كورونا الروسى.. إجراء تجارب المرحلة الثالثة ببلدان مختلفة.. الهند تنفى التعاون لاستكمال الأبحاث.. #البرازيل و #الفلبين تحت أنظار العلماء الروس..ومخطط لإنتاج 200 مليون جرعة بالشراكة مع دول أخرى	No	238
1293200704132218880	لحمدلله واخيراا طلع لقاح للكورونا من روسيا ويوم الاربعاء بكون وصل اللقاح ل١٥ دوله ومن بيناتن سوريا  وأخيرا #كورونا #COVID19	Yes	129
1293194873068290048	#روسيا تكشف عن أول لقاح مضاد لفيروس #كورونا	Yes	67
1285491235105447936	@tabuk_ladies أفضل لقاح طبي لـ #كورونا _ ع الريق ملعقة عسل مع 7 حبات حبة سوداء _تناول عصير البرتقال مرتان باليوم _شاهي ليمون ، زبادي مع الثوم عجيب _الماء دافىء مع ملعقة عسل وليمون يقوي المناعة وززها بالجسم	No	209
1292398399015342080	خبر سار | يوم الأربعاء القادم سيشهد التسجيل الرسمي لأول لقاح بالعالم ضد فيروس كورونا والذي طوره علماء روس المصدر : قناة روسيا اليوم	No	155
1297161891211611904	وفد صحي سعودي يزور مصنعا في الصين لمتابعة تطوير لقاح فيروس كورونا #أخبار_الوئام	No	103
1263709536717869056	أعلنت شركة "أسترازينيكا" للأدوية حصولها على أكثر من مليار دولار من هيئة البحث والتطوير الطبي الحيوي الأمريكية لتطوير لقاح فيروس كورونا من جامعة أكسفورد	No	175
1258969071003017216	ترمب: #كورونا سيختفي حتى من دون لقاح : صح لسانك	No	71
1297120418873081856	غردت بداية أزمة #كورونا ..#COVID19 عن أن الفيروس من جنس مشهور بتحوره وتغيره السر ، وكان التساؤل يومها : ماقيمة انتاج لقاح يستغرق أشهرًا طويلة وربما سنوات يكون حينها الفيروس قد أخذ شكلا آخر !؟ الآن هاهي منظمة الصحة العالمية تقول ان هناك مايشير لتحور الفيروس ! طيب واللقاح !؟	Yes	299
1293251861840113664	رئيس الصندوق السيادي الروسي: 20 دولة أجنبية طلبت مسبقاً أكثر من مليار جرعة من اللقاح الروسي المضاد لفيروس #كورونا #الحرير_نيوز	No	150
1296883141915926528	#وزير_الصحه سيتم تمديد #التعليم_عن_بعد في حال عدم توفر لقاح ، وانخفاظ #كورونا سببه اغلاق #المدارس #كوفيد_19 #عاجل_السعودية	No	146
1293377825861509120	تحتاج #روسيا إلى تدعيم مكانتها الدولية في ظل حالة التنافس الدولي، وبالتالي النجاح الذي حققته بالتوصل إلى لقاح لفيروس #كورونا سينعكس على مجمل علاقاتها وتشعّبات تمددها في مختلف القارات ، وهذا سبب الغضب الغربي الذي يحاول التقليل من أهمية الإنجاز الروسي ,	No	252
1367143695468941312	بيان صحفي السودان يستلم الدفعة الأولى من لقاحات "كوفيد-19" والتي تحتوي على اكتر من 800،000 جُرعةتبر السودان أول دولة في الشرق الأوسط وشمال إفريقيا تحصل على اللقاحات عبر مرفق كوفاكس سوف تُعطى الجرعات الأولية للعاملين في مجال الرعاية الصحية	No	265
1293106465092313088	#عاجل #روسيا تعلن رسميا أنها طورت أول لقاح ل #كورونا والرئيس الروسي فلاديمير بوتين يقول إن ابنته تلقت جرعة من اللقاح الجديد	No	123
1293179508955127808	  فيديو خاطئ متداول بين وسائل الإعلام على أنه لابنة الرئيس الروسي فلاديمير بوتين أثناء تلقيها أول لقاح لفيروس كورونا  المقطع الأصلي يرجع إلى فيديو نشره موقع "روسيا اليوم" بتاريخ 20 يوليو الماضي لمتطوعة كانت تخضع للقاح تجريبي	Yes	249
1297250920498188288	#ترامب: "الدولة العميقة" تتعمد إبطاء تجارب لقاحات #كورونا	No	81
1294606643209162752	تأملوا   في وقت وجم العالم فرح وعبر عن سعادته لنجاح اللقاح الروسي لفايروس #كورونا والذي بدأ إنتاجه في وقت وتكرر الصحة العالمية إطلاق تصريحاتها القاتمة ان لا يوجد لقاح فعال بشكل كبير حتى الان السؤال هنا ماذا تهدف الصحة العالمية من تكرار هذه التصريحات القاتمة ؟	No	261
1367516843171323904	الشباب والعواجيز اللي لسه ماخدوش تطعيم، خشوا سجلوا	Yes	74
1367484788819587072	وزارة الصحة تطمئن المواطنين: لم نسجل أي اعراض شديدة او متوسطة لغاية اللحظة لدى من تلقى لقاح كورونا.	Yes	99
1293604410971451136	#روسيا: العاملون بالرعاية الطبية سيتلقون لقاح فيروس #كورونا خلال أسبوعين	Yes	120
1293494940958244864	ترمبلن عزم إدارته شراء 100 مليون جرعة من لقاح تجريبي لفيروس #كورونا من شركة أميركية	No	110
1298448464674721536	#هام   . . في حين يتسابق العلماء في كل من روسيا وبريطانيا لإيجاد لقاح فعال .. #الصين تفجر مفاجأة : بدأنا استخدام لقاح ضد #كورونا (كوفيد 19) رغم عدم اكتمال التجارب السريرية المفروضة. (عكاظ) . .	Yes	216
1248041800926932736	#لقاح_كورونا تعتبر عملية تصن اي لقاح عملية طويلة ومعقدة ويمكن تسر ذلك في حال وجود موافقات سابقة على منتجات مماثلة كما في سارس وايضا يمكن استخدام اللقاح قبل الترخيص النهائي في حال الطوارئ كوباء #كورونا تصن اللقاح هو المخرج الحقيقي من #جائحة_كورونا مراحل تصن اللقاح	Yes	295
1293112857530372096	   تسجيل أول لقاح ضد فيروس كورونا في العالم 	Yes	69
1367142802367332352	اسئلة شائعة عن تطعيم الكورونا وإجابات مختصرة، لنتجنب الشائعات	Yes	85
1291080723886219264	عاجل - الخبير الصحي فاوتشي يتوقع وجود لقاح فعال لفيروس #كورونا بنهاية العام الجاري أو المقبل	No	116
1293110306693160704	#بوتين يُعلن عن تسجيل "أوّل لقاح ضد فيروس #كورونا في العالم"	Yes	108
1293416670267150336	رئيس شركة أدوية عدنان مجلي: إعلان #روسيا عن إنتاج لقاح #كورونا سياسي واقتصادي وليس علميا.. ويتوافر حاليا 100 نوع في مراحل أكثر تقدما #العربية	Yes	165
1293127338272661504	هل تكون نهاية كورونا على يد العلماء الروس؟ الرئيس الروسي فلاديمير بوتن أعلن في خبر عاجل قبل قليل خروج العلماء بأول لقاح في العالم ضد فيروس كورونا - شخصيا لا اثق فى اى منتج روسى سواء دواء او سلاح - ولكننى اعترف انهم علموا الانظمة البوليسية العربية فن تعذيب المعتقلين وتلفيق التهم	No	302
1241507094873935872	تقد الخبراء الصينيون أن #كورونا قد يتسبب في تلف الخصيتين وعقم الذكور ، ويوصي الرجال المصابين بإجراء اختبارات لجودة السائل المنوي ومستويات الهرمون, **إن صدق اعتقادهم فالفايروس انتاج مختبرات 100%للسيطرة على الانفجار السكاني،وإلا ماعلاقة مرض تنفسي يؤثر على الخصوبة!	Yes	290
1296764999453614080	ارتفاع أسعار الذهب مستمره والطلب عليه متزايد. ايران طورت صاروخ ارض ارض أسمته سليماني وهي تهدد به الامارات والمنطقة فيروس كورونا أصبح واقع حال وعلينا التعايش معه ولاعلاج ولا لقاح لحد الان تدهور عملات بعض دول المنطقه والدور الان على الليره التركيه بعد أن تدهورت الليره اللبنانيه	Yes	276
1270048531152338688	قالوا من وين عرفت انها كذبة قال من كبرها ...   #مصر تكذب مجددا .. تم الاعلان عن طرح اول لقاح للوقاية من #كورونا اول سبتمبر ...   دول العالم مجتمعة ما لقت علاج هذا يقول لك لقاح ضد الاصابة.. سياسة مقصة وتخدير شعوب	No	212
1366865013428736000	المهم بالموضوع ان لقاح اكسفورد ارخص من فايزر بكثير! سعر اكسفورد للقاح الواحد 4$ سعر فايزر للقاح الواحد 20$ مو بس هنا تكمن المقارنة، لقاح اكسفورد سهل جداً بالحفظ فقط يحتاج درجة تجميد عادية مثل اي فريزر عكس فايزر يحتاج درجة تجمد تصل الى -50 تحت الصفر ! فصعب حفظه ونقله	No	266
1293119934969634816	 عاجل بخصوص اعلان #روسيا للقاح #كورونا المرتقب اليوم ، تم اعلانه عن طريق الرئيس الروسي بوتين شخصياً يذكر ان اللقاح تم العمل عليه من قبل شركة روسيه بالتعاون مع وزارة الدفاع الروسية	No	203
1297961524456283904	الدكتور ليث أبو رداد : كل يوم نتقدم في مواجهة وباء كورونا لكن ما زال الطريق طويلاً ولن ينتهي غداً وإذ كنا متفائلين سوف ينتهي الوباء بنهاية العام القادم ، ونهاية فيروس كورونا تحتاج إلى لقاح وإلا سوف يصعب التغلب عليه #المسافة_الاجتماعية #تلفزيون_قطر	No	271
1293125219138392064	علميا لا اثق ب #لقاح روسي حتى لو شهد له الاولون والاخرون .. واخلاقيا هذا اللقاح (ان صح) كالمال السُحت؛ جاء عبر قرصنة تجارب كندية وامريكية وبريطانية على #فيروس #كورونا! ولذلك لا يستحق #بوتين على هذا 'الانجاز' الا مثل ما يستحقه اي قرصان! #روسيا	Yes	266
1293128133173026816	الرئيس الروسي فلاديمير بوتينلن تسجيل أوّل لقاح في العالم مضادّ لفيروس #كورونا. بارقة أمل وسط كلّ هذا الأسى..	No	135
1293143535819030528	عاجل: الرئيس الروسي بوتينلن رسميًا عن تسجيل بلاده أول لقاح ضد فيروس #كورونا وتعلن بأن هناك 20 دولة تقدمت بطلب شراء مليار جرعة من اللقاح الجديد المضاد لكورونا، والذي سيتوفر تجاريًا في شهر سبتمبر.	No	197
1294344176839069696	الرئيس الأميركي دونالد #ترمب: نأمل أن يكون لقاح #كورونا الروسي فعالاً #الشرقية_نيوز	No	107
1297407125111681024	غير قريب.. توقع بريطاني متشائم بشأن موعد لقاح #كورونا | #كوفيد_19 #Covid_19 #corona	No	107
1293130379872931840	ارتفاع #الروبل و #الأسهم الروسية بعد تسجيل أول لقاح لفيروس #كورونا في العالم #روسيا	Yes	131
1294986811052367872	عاجل | لقاح   #فيروس_كورونا   الايراني قد تجاوز مراحل الاختبار على الحيوان بنجاح.   #اللقاح_الإيراني    عليج الرضا خلصي اللقاح قبل محرم وانطيه للعراقيين قبل الايرانيين حتى نزور لأن متنا من الاشتياق	Yes	221
1367025034351501312	تسعة مراكز حصيلة المراكز المخصصة لاخذ لقاح كورونا بالقصيم والعدد قابل للزيادة . باسم الجم شكرا للدكتور سلطان الشائع لمتابعته واهتمامه الدائم وتتويج الدعم الحكومي بالانجاز لمافيه مصلحة المواطن والمقيم @tfrabiah @SaudiMOH @ClusterQassim #التجمع_الصحي_بالقصيم	No	282
1293194921885802496	سجّلت #روسيا أول لقاح ضد فيروس #كورونا في العالم   وفق إعلان الرئيس الروسي #بوتين الذي قال إن اللقاحمل بشكل فعال للغاية، ويشكل مناعة مستقرة قريباً سنفرح بإنتهاء وباء #كوفيد_19   #عمان_تواجه_كورونا #عمان_نحو_التعافي	Yes	243
1250831159631716352	منظمة الصحة تقول الأزمة ممتدة ولن ينوجد لقاح إلا بعد سنة وأكثر.. وزير الصحة يقول الأزمة ممتدة لبداية العام القادم.. أطباء يقولون أن اللقاح يحتاج للمرور بمراحل تجربة بالأشهر لاعتماده .. ولي الحين تصدقون الناس اللي تقول #كورونا بينتهي بعد شهر وشهرين؟! ترى الدعوة مو كتاب ماغي فرح!	No	278
1289501763427426304	رائد علم الأوبئة في الولايات المتحدة الأمريكية ورئيس فريق مكافحة وباء كورونا في البيت الأبيض د. آنتوني فاوتشي: "تطعيم #كورونا سيتوفر غالباً في الولايات المتحدة في الربع الأول من عام ٢٠٢١ .." المصدر: صحيفة نيويورك تايمز	No	242
1293628318621659136	لقاح فايزر الأمريكية لـ #كورونا ينتج استجابة مناعية فى المرحلة المبكرة من التجارب	Yes	105
1293131813926379520	اعلن الرئيس الروسي بوتين ان السلطات الطبية الروسية وافقت على تسجيل اول لقاح ضد فيروس كورونا وابنته تقلت جرعة من هذا اللقاح الذي يشكل مناعة قوية ضد الفيروس	Yes	178
1367119638228827904	#تطمن .. #لقاح_كوفيد_١٩ آمن لمرضى الربو السكري الضغط المرتفع الكوليسترول #كورونا #كوفيد_19 #وزارة_الصحة	Yes	127
1367370693822849024	الدكتور/ يوسف المسلماني المدير الطبي لمستشفى حمد العام لبرنامج #وطني_الحبيب تم توفير خيار إضافي سهل وآمن للمواطنين والمقيمين من خلال "التطعيم داخل السيارة" هدفنا تطعيم أعداد أكبر من أفراد المجتمع لحمايتهم من مخاطر انتشار الفيروس @HMC_Qatar #اذاعة_قطر #قطر	No	279
1300369226859978752	 كوريا الجنوبية: تبرع كنيسة شينتشونجي بالبلازما يسهل تطوير لقاح COVID-19   #CoronavirusOutbreak #StopFakeNews #CoronaVirus #ShincheonjiPress #FakeNews #FactCheck #Palestine	Yes	198
1367418965119631104	وزارة الصحة: تعويضات لأي أردني يتضرر من استخدام مطعوم #كورونا #عاجل #أخبار_حياة	Yes	127
1367198513042493440	مدة أمريكية تعترف أن أختها التي تعيش ب المغرب  استفادت من لقاح كورونا أسرع منها هي التي تعيش بالولايات المتحدة الأمريكية 	No	149
1294306469362437888	أوروبا تبرم اتفاقية لشراء 400 مليون جرعة لقاح لـ #كورونا #كوفيد_19 #فيروس_كورونا #COVID19 #البيان_القارئ_دائما	No	158
1366877296695643904	الكلام اللي جاي ده لا هو دعاية للقاح كوفيد ١٩ ايا ما كان نوعه و لا ضد فكرة التلقيح..انا مجرد ناقل لتجارب الزملاء اللي اخدوا لقاحات سينوفاك او استرازينيكا تحديدا سوا جوه مصر او فالدول اللي بتتعامل بيهم في التلقيح..تمام؟ طيب..أغلب الأعراض الجانبية mild and can be tolerated	No	271
1289527781940846336	وكالات أنباء محلية روسية أعلنت أن وزير الصحة الروسي يجهز لحملة تطعيم جماعي ضد فيروس #كورونا، في أكتوبر/تشرين الأول بعد استكمال التجارب السريرية لأحد اللقاحات	No	181
1290920943381094400	المملكة المتحدة تستثمر 18 مليون دولار في مصنع اسكتلندي لإنتاج لقاح #كورونا #جريدة_عمان	Yes	134
1296087871737278464	#انتبه : عدد حالات الإصابة ب #كورونا #كوفيد = على الاقل عدد الذين يحتاجون #اللقاح . كلما زاد فحص ال #PCR كلما زاد الاحتياج الى #اللقاح	Yes	134
1297904852115365888	#الشروق | إيطاليا تبدأ تجربة لقاح محتمل لكورونا على متطوعين #كورونا #فيروس_كورونا #COVID19	No	138
1297501338784366336	#الهند تحصل على اللقاح الأول ضد #كورونا بحلول نوفمبر المقبل	Yes	83
1293114270943784704	سجّلت #روسيا أول لقاح ضد فيروس #كورونا في العالم، وفق إعلان الرئيس الروسي بوتين، الذي قال إن اللقاحمل بشكل فعال للغاية، ويشكل مناعة مستقرة.	Yes	166
1299234499415420928	في خطاب لـ #ترمب بعد قبوله رسمياً ترشيح الحزب الجمهوري له لولاية رئاسية ثانية، أكد أن وباء #كورونا سيتم "تدميره" وسينتج لقاح لمكافحته هذا العام، فيما حذر من منافسه الديمقراطي جو بايدن قائلاً إنه سيدمر "العظمة الأمريكية"	No	243
1296313513711992832	#منظمة_الصحة_العالمية: مناعة القط بحاجة إلى #لقاح فاعل #كورونا	No	88
1293106595703005184	#بوتينلن عن نجاح #روسيا عن انتاج لقاح مضاد لفايروس #كورونا    	No	91
1257091764755861504	ترامب : سيكون لدى الولايات المتحدة لقاح ضد فيروس #كورونا كورونا بحلول نهاية العام	No	81
1244953158796873728	في تطوّر بارز على مستوى الجهود العالمية الرامية إلى مواجهة فيروس #كورونا المستجد، أعلنت شركة جونسون أند جونسون العملاقة أنها أبرمت صفقة بقيمة مليار دولار مع الحكومة الأميركية بهدف توفير أكثر من مليار جرعة من لقاح تجري عليه اختبارات لمحاربة كورونا.	Yes	247
1294222232043098112	وكالة: #فيتنام ستشتري اللقاح الروسي ضد #كورونا . #روسيا #كوفيد_19 #بوابة_الأخبار	No	104
1295344611343335424	وزير الصحة خالد آيت الطالب يؤكد أن المغرب سيشارك في التجارب السريرية المتعلقة بـ"كوفيد 19" للحصول على الكمية الكافية من اللقاح المضاد للفيروس في آجال مناسبة. #كوفيد_19 #صحة #فيروس #كورونا #covid19 #كورونا_المغرب #المغرب #لقاح #روسيا	No	256
1250001496583872512	#عاجل | #منظمة_الصحة_العالمية: لا نتوقع إنتاج لقاح ضد فيروس #كورونا قبل سنة على الأقل #مرسال_قطر	No	120
1293202182787997696	سبوتنيك .. قمر صناعي ولقاح نشر الإعلام الروسي إعلان الرئيس بوتين توصل بلاده لأول لقاح في العالم لمكافحة فيروس كورونا المستجد. قام الإعلام الغربي بالتشكيك، ورد الإعلام الروسي باستعراض تاريخ روسيا الحافل في علم الفيروسات.	No	219
1299180849569713920	عاجل | ترمب: سيكون لدينا لقاح آمن وسر وسنقوم بسحق فيروس كورونا	No	64
1294559708884475904	#الهند تضع 3 لقاحات ضد #كورونا  تحت الاختبار 	Yes	93
1294008205987786752	٢ مليار دولار دعم + ١.٦ مليار عقد شراء أول دفعة وقدرها ١٠٠ مليون جرعه وعليكم الحساب كم تطلع تكلفة جرعة لقاح #كورونا شكراً يا جميل @alhamalhu على التحديث	No	176
1367521570298724352	الصحة: عدد الجرعات المعطاة من لقاح كورونا في المملكة يتجاوز المليون #برنامج_ياهلا #روتانا_خليجية	No	120
1297633681356587008	#تقارير_الاقتصادية | أسهم 18 شركة عالمية تطور لقاح #كورونا تقفز بين 17 و1892% منذ منتصف مارس - قيمتها السوقية بلغت 1.8 تريليون دولار #انفوجرافيك_الاقتصادية #عاجل	No	209
1293135198859780096	#عاجل.. - روسيا تؤكد أنها ستبدأ إنتاج لقاح #كورونا الروسي "سبوتنيك" في سبتمبر المقبل - روسيا: 20 دولة قدمت طلبات للحصول على لقاح "سبوتنيك" المضاد لكورونا - روسيا: تلقينا طلبات للحصول على مليار جرعة من لقاح "سبوتنيك" المضاد لكورونا #نتصدر_المشهد #COVID19	Yes	277
1367496310279073536	وزير الصحة هرب ستة آلاف لقاح كورونا ل حزب الله!	Yes	47
1241070331395276800	كم انت عظيم ايها الشعب اليمني تحارب انقلاب مدعوم ايرانيا وقطريا وتطوق القاعدة وداعش وتسمو فوق خزعبلات المثبطين وتجار الازمات وتراقب الخونة الذين باعوا أنفسهم للشيطان وتستعد مع العالم لمواجهة #كورونا الذي قد يدخل مع الخبراء الإيرانيين او السماسرة القطريين القادمين الى صنعاء...	No	276
1290298249874563072	الصحة تكشف تفاصيل توفير لقاح ضد #كورونا من اربع شركات	No	77
1245013228662542336	عاجل | وزير الخارجية الأمريكي مايك #بومبيو: نبذل المزيد من الجهود من أجل التوصل إلى لقاح لفيروس #كورونا   #الولايات_المتحدة تقدم لمنظمة الصحة العالمية 400 مليون دولار وهو عشر أضعاف الدعم الذي تقدمه #الصين   نهتم بمصلحة الشعوب أكثر من الأنظمة الحاكمة في عدة دول	No	260
1366861108921917440	هدا ما يحصل في بلدي ومن رئيسي وحكومتي ... الاستيلاء علي لقاحات كورونا للمسئولين الحكوميين ورئيس السلطة وحاشيتهم ... رفض قاطع من تيار الاصلاح لما حدث وبيان توضيحي لجريمة النكراء المخزية .	Yes	210
1300119842893303808	#المكسيك تسعى لتحالفات دولية بغية لقاح #كورونا للتفاصيل: #نتصدر_المشهد #COVID19	Yes	127
1290347506640052224	وزارة الصحة تشكل لجنة فنية لمتابعة توفير لقاح فيروس كورونا مع أربع شركات عالمية (#بريطانية #وألمانية #وصينية #وروسية) #شبكة_الإعلام_العراقي #مديرية_الإعلام_الالكتروني	No	190
1293184619534102528	وتأتي تصريحات الرئيس الفلبيني، قبل وقت وجيز من إقرار روسيا أول لقاح رسمي في البلاد ضد كورونا. وأعربت موسكو عن استعدادها لإمداد الفلبين وغيرها من الدول باللقاح أو التعاون مع شركة محلية لإنتاجه بكميات كبيرة. #كوفيد19 #covid19 #corona #كورونا_المستجد	No	247
1292015971159478272	#عبدالله_بن_زايد ينشر مقطع فيديو يوضح مراحل تطوير لقاح #كورونا في #أبوظبي بعد تقدم ألاف المتطوعين للتجربة. @ABZayed #البيان_القارئ_دائما	No	160
1299014833300537088	عاجل   . . منظمة الصحة العالمية: الوصول لمناعة القط بشكل طبي سيتسبب بموت الكثيرين .. و نعمل على لقاح فعال ضد فيروس كورونا . . . جنيف	Yes	136
1293116060930134016	 الرئيس الروسي فلاديمير بوتن أعلن في خبر عاجل قبل قليل خروج العلماء بأول لقاح في العالم ضد فيروس كورونا #الاخبار_الحلوه #كورونا #روسيا	No	134
1255814823851560704	كيف يواجه مريض القلب كورونا؟ مع د. وليد رحمه استشاري أمراض القلب - #قطر تبدأ في إنتاج أجهزة تنفس اصطناعي بهدف تغطية متطلبات القطاع الصحي في البلاد والتصدير للخارج - شركة الأدوية "فايزر" تقول إنها قد يكون لديها لقاح فيروس كورونا جاهز بحلول الخريف	No	269
1367182595021283328	كل ما تحتاج معرفته عن أخذ لقاح كورونا للمصابين سابقاً بالفيروس، أو المصاب بالفيروس بعد أخذ الجرعة الأولى.	No	129
1292357444237238272	ثلث الأميركيين يرفضون الحصول على لقاح #كورونا "حتى لو كان مجانا". #الولايات_المتحدة #بوابة_الأخبار	No	122
1293151211416420352	ثغرة في لقاح فيروس كورونا الروسي #عاجل	Yes	62
1239888536226148352	وسائل اعلام صينية تنقل ان #الصين تقر استخدام أول لقاح لفيروس #كورونا المستجد في تجارب سريرية	No	92
1261358042622251008	لماذا يتم قتل او اغتيال كل عالم او طبيبلن عن اقترابه لفك لغز #كورونا او التوصل الى لقاح بدأت السلسلة من وهان بقتل الينغ اول طبيب اعلن عن كورونا ثم جاء بعده الطبيب التونسي الكموني في المانيا الذي صرح بانه قادر على ايجاد العلاج وبعد ايام قتل ومن بعده ثلاث أطباء وباحثين من  	No	276
1294977206788206336	بمشاركة عشرات الآلاف.. #روسيا تبدأ بدراسة المرحلة الثالثة من لقاح #كورونا للتفاصيل: #نتصدر_المشهد #COVID19	Yes	154
1293111048388653056	#عاجل بوتينلن أن ابنته تلقت لقاح كوفيد-19 الروسي الجديد #بوتين #روسيا #كوفيد_19 #فيروس_كورونا	No	120
1241357161382412288	وبذلك يصبح العدد الإجمالي لحالات فيروس كورونا الجديد في المملكة (٣٩٢)، تعافت (٨) حالات إضافية، ليكون إجمالي الحالات المتعافية (١٦) حالة بحمد الله، والحالات المتبقية معزولة صحيًا وتتلقى العناية الطبية اللازمة.	No	209
1274660702754672640	باحثون صينيون يبدأون المرحلة الثانية من تطوير لقاح محتمل لفيروس كورونا #COVID19	Yes	103
1293032256701956096	تقريبا اللقاح اللي هاينقذ العالم من كورونا جاي من روسيا.. عاجل : الرئيس الروسي منذ دقائقلن عن تسجيل أول لقاح في العالم ضد فيروس كورونا بعد نجاح اختباره وذلك خلال أيام قليلة وصرح أن اللقاح الروسي سيمهد الطريق إلى المستقبل بدون كورونا والأقنعة والعزلة الاجتماعية.	Yes	264
1300521247038754816	الفضل لـ الصحة : لا تلزموا الناس  لقاح كورونا    الشكوك حول اللقاحات المتعلقة بـ #كورونا أكثر من اليقين	Yes	127
1290283025654145024	  أكدت منظمة الصحة العالمية الاثنين أنه قد لا يكون هناك "حل سحري" لفيروس #كورونا المستجد، رغم المساعي الدولية لتطوير لقاح فاعل للفيروس. #فرانس_برس	Yes	170
1294188258113359872	بالفيديو..  المالكي  يوضح طريقة إجراء تجارب لقاح #كورونا واختيار المتطوعين	No	98
1293111425951567872	رسميا روسيا تعلن أول لقاح ضد كورونا #فيروس_كورونا	Yes	49
1367193717321383936	لنبعث #الاطمئنان لقلوبكم نبلغكم بأنه بحمد الله تم افتتاح اكثر من (١٠٠) مركز للقاحات كورونا في كافة مناطق المملكة سجل الان عبر تطبيق #صحتي لأخذ اللقاح #لنتعاون_معا #جرعة_اطمئنان #كورونا #لقاح_كورونا #كوفيد #امان #صحة	No	239
1289679544228577280	قد يبدأ لقاح #فيروس_كورونا المعتمد على التبغ التجارب السريرية في غضون أساب	No	100
1241377934943956736	#صور التزام سكان محافظة #جدة تفاعلاً مع التوجيهات الصادرة بعدم الخروج للأماكن العامة إلا للضرورة للحد من انتشار فيروس #كورونا	Yes	149
1291737137734463488	#واشنطن - ترمب : لقاح كورونا سيتوفر لدينا قبل موعد الانتخابات لمشاهدة النشرة كاملة اضغط على الرابط #شبكة_الإعلام_العراقي #مديرية_الإعلام_الالكتروني	No	195
1367338384881037312	أخبار بي بي س - فيروس كورونا: فرنسا تتراجع عن موقفها بشأن لقاح أسترازينيكا لمن تجاوزوا 65 عاما	No	118
1300470906377043968	#روسيا تعلن بدء تسليم الدفعات الأولى من لقاح #كورونا في سبتمبر	No	86
